ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.9585,2.0063,10.5129,-1.3802,1.4654,9.5978,0.349,0.7199,0.8133,-0.0751,0.1778,0.2468,44526,2021-05-14 13:40:46:422
5.5256,-1.206,13.4181,0.548,1.1251,9.7265,-2.0254,-1.4019,0.6749,2.278,-3.6182,0.6929,10,2021-05-14 13:43:17:879
11.6797,-10.4865,5.6133,5.8803,-7.543,2.167,-11.038,0.2073,-2.5511,-0.69,0.5459,-0.3761,511,2021-05-14 13:43:18:380
-1.3896,-4.7025,2.5774,-2.2414,-9.4033,1.6506,1.1008,2.1956,0.9287,-0.224,2.1074,0.5916,1010,2021-05-14 13:43:18:879
3.7768,-9.2632,-2.2657,-0.4975,-9.4764,2.4741,4.93,-0.6236,-1.6342,0.0631,-0.3134,0.0977,1510,2021-05-14 13:43:19:379
4.5742,-3.3162,4.2413,-0.596,-9.7654,0.6725,2.4055,-0.9133,-4.0749,-1.1611,0.2732,0.9332,2010,2021-05-14 13:43:19:879
-1.8063,4.2443,3.1831,-2.0799,-9.5832,-0.085,0.7562,11.2331,2.8847,-2.6463,0.9244,2.2171,2511,2021-05-14 13:43:20:380
2.0339,1.4216,-3.4507,-3.6869,-9.0393,0.9314,4.8873,8.8507,-3.4859,-1.0226,-0.4132,0.1284,3009,2021-05-14 13:43:20:878
-3.9586,0.615,-0.3099,-2.1733,-9.5541,-0.407,2.5362,8.9138,7.7876,-0.3488,2.2467,-0.4914,3510,2021-05-14 13:43:21:379
-1.8446,-1.9995,-4.0158,-1.8809,-9.4324,-1.9136,3.5631,-0.9796,-7.3977,1.7641,7.2738,-1.0415,4010,2021-05-14 13:43:21:879
0.1666,-9.6727,-8.3372,-3.5143,-8.4384,-3.5515,6.7731,-10.2097,-4.627,-2.468,-2.057,0.6501,4509,2021-05-14 13:43:22:378
11.9049,-13.1584,-4.5927,-2.6618,-8.7852,-3.4504,9.574,-13.67,-4.4928,3.3305,-0.3341,-2.7629,5013,2021-05-14 13:43:22:882
3.0467,-11.0611,-1.1501,-2.5494,-9.4613,-0.3935,1.6488,-1.1856,-4.0001,-0.0432,0.6504,0.0586,5510,2021-05-14 13:43:23:379
-4.7151,2.0967,-13.803,-2.7058,-9.3434,-1.2448,0.4433,9.7355,-4.9917,4.0533,-0.7315,-0.4375,6013,2021-05-14 13:43:23:882
7.9857,-7.6998,0.2049,-2.1026,-9.4873,1.3194,2.9182,-7.9674,-17.5624,4.1258,-6.9427,0.0612,6510,2021-05-14 13:43:24:379
19.4414,-78.1128,-44.0668,-2.7088,-8.94,-2.9848,-10.4494,-19.5201,4.2336,0.7319,0.1932,-0.0968,7010,2021-05-14 13:43:24:879
5.7688,-12.2557,7.1743,-3.6604,-9.0463,-0.9678,1.7074,7.0224,0.2022,0.9726,6.1734,0.0773,7510,2021-05-14 13:43:25:379
19.7312,-28.1815,13.8033,-3.0733,-8.1207,-4.5585,-14.6834,-18.5675,-16.4174,-0.089,-3.1885,-1.2064,8010,2021-05-14 13:43:25:879
-1.1097,-4.5805,-6.5201,-1.5209,-9.6281,-1.0756,2.5375,-1.2004,-0.4196,1.1768,0.6244,0.7802,8510,2021-05-14 13:43:26:379
5.4,-5.9545,-10.4513,-4.045,-6.0137,-6.6063,1.7554,6.159,6.7993,0.0976,0.1892,0.4942,9010,2021-05-14 13:43:26:879
1.9884,-1.6932,-0.76,-1.6857,-9.2963,-2.6282,9.0548,-30.3429,-5.6101,4.7141,-4.0435,0.0672,9510,2021-05-14 13:43:27:379
0.3269,-9.5001,-16.2449,-3.9065,-8.9439,0.9572,3.2099,-35.0563,-8.4358,4.1229,1.8854,-0.0851,10010,2021-05-14 13:43:27:879
-55.8625,-65.3857,-3.1158,-4.4949,-8.1234,-3.1587,1.5469,3.012,2.9355,-0.771,2.7371,0.1982,10510,2021-05-14 13:43:28:379
1.4521,-7.7788,1.6319,-1.9599,-9.6045,0.2862,0.5463,-0.9796,-3.6995,0.1521,1.0113,0.4514,11013,2021-05-14 13:43:28:882
-2.534,-4.4871,-3.6568,-4.3813,-6.8837,-5.4396,2.0291,4.8114,4.2797,-0.3635,-0.1579,0.5459,11511,2021-05-14 13:43:29:380
-6.6446,-8.4182,-13.7958,-2.2845,-9.5203,-0.5625,0.6874,0.8764,3.2544,1.1682,-2.5144,0.292,12010,2021-05-14 13:43:29:879
2.6803,0.8088,-9.6203,-2.7407,-8.1129,-4.779,2.8925,6.0024,4.2318,-1.6041,0.8619,-1.0164,12511,2021-05-14 13:43:30:380
-4.4877,3.0066,2.508,-0.4861,-9.6026,-1.93,-1.6323,9.6506,2.8407,0.974,2.3035,-0.5357,13011,2021-05-14 13:43:30:880
0.0251,1.1441,0.8154,-0.051,-9.805,-0.1743,-0.1026,10.5866,0.9178,0.6837,-2.2823,0.1309,13510,2021-05-14 13:43:31:379
-0.4822,-0.0915,4.8302,0.7797,-9.6875,-1.3097,-0.7099,9.6851,5.2387,-2.2079,0.4606,-0.2146,14010,2021-05-14 13:43:31:879
0.1187,1.0409,3.8417,-0.3054,-9.7669,-0.8275,0.7759,13.2903,-2.8381,-2.5339,0.4494,0.5165,14510,2021-05-14 13:43:32:379
4.1121,-6.3832,1.8018,0.7416,-9.6315,-1.6896,-0.185,6.2612,1.3493,1.2422,-0.9024,-0.1872,15010,2021-05-14 13:43:32:879
-4.8826,-11.6189,-7.9181,-1.7014,-8.2123,-5.0827,5.1545,-7.3625,-3.6175,-2.8068,-0.9283,1.282,15510,2021-05-14 13:43:33:379
1.8497,-10.9702,-0.8797,-1.2241,-9.5942,-1.6195,-5.5643,0.8044,1.1914,1.4007,1.0449,-0.2921,16011,2021-05-14 13:43:33:880
-0.4893,-27.7959,-9.7307,-1.9374,-8.0542,-5.2485,-12.3575,-19.9805,-2.0348,0.6774,-1.1786,0.7147,16510,2021-05-14 13:43:34:379
-0.8103,-2.7775,0.0446,-2.5549,-8.6319,-3.8901,2.281,3.9314,3.9485,-2.0045,3.6521,-2.6442,17011,2021-05-14 13:43:34:880
-3.6401,-9.481,1.2775,-1.8577,-9.5953,-0.8058,3.1323,-0.4455,-0.6787,0.2512,0.7431,0.0131,17510,2021-05-14 13:43:35:379
-3.1397,-9.2249,0.667,-2.4259,-9.5008,0.14,1.1536,-1.5209,-5.3208,-0.2054,-2.3214,0.0305,18013,2021-05-14 13:43:35:882
-0.0275,-9.8306,-0.6664,-2.5037,-9.4574,-0.6779,2.6372,-0.6664,0.2375,0.1338,0.4358,0.017,18511,2021-05-14 13:43:36:380
-7.9017,-10.0917,-4.7653,-2.6178,-9.3659,-1.2638,-4.7656,0.1379,-4.2156,1.1146,-0.6122,-0.2854,19010,2021-05-14 13:43:36:879
-2.0743,-9.2656,-2.735,-2.4456,-9.4579,-0.8588,0.1811,-0.3034,-0.4428,-0.0681,0.0637,0.0276,19511,2021-05-14 13:43:37:380
