ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.4244,-9.3182,4.5718,-1.346,-9.5501,-1.7757,-2.711,-7.004,2.1305,-2.8688,0.4056,-1.0413,67368,2021-05-19 16:32:01:784
-3.5779,-12.955,-9.00E-04,-2.4707,-9.4728,-0.5768,-2.0638,-7.747,2.1964,4.64,4.2643,0.8761,67871,2021-05-19 16:32:02:287
-6.2928,-14.3483,2.0674,-1.5502,-9.4729,-2.0078,-7.2942,-6.5562,1.8603,-2.9675,1.0105,-0.5203,68368,2021-05-19 16:32:02:784
-0.341,-21.035,7.1839,-1.2045,-9.3331,-2.7592,3.1472,11.8122,10.4532,-2.8708,-1.1146,0.6689,68868,2021-05-19 16:32:03:284
-3.6425,-9.067,-10.7216,-3.716,-9.0122,1.069,6.6739,-0.8411,-5.2097,-2.606,-0.4543,-3.122,69368,2021-05-19 16:32:03:784
-3.2976,-21.9712,4.6795,-1.7979,-9.5987,-0.8956,-1.9061,4.3164,5.9761,-1.5607,0.9702,0.5542,69868,2021-05-19 16:32:04:284
-7.9256,-13.8455,-1.4423,-1.5869,-9.4584,-2.047,-2.965,-7.6939,2.0102,-2.8943,0.2254,-1.1583,70368,2021-05-19 16:32:04:784
0.102,-6.3401,10.9448,-2.2631,-9.3843,-1.7271,-0.4476,1.9352,5.506,3.7066,1.8988,-0.5244,70868,2021-05-19 16:32:05:284
-0.9323,-7.3672,1.512,-1.7799,-9.2426,-2.7524,-7.6896,-3.9951,0.7879,-3.2155,1.153,0.0099,71368,2021-05-19 16:32:05:784
-6.3957,-18.6386,-5.5409,-1.59,-9.6409,-0.8336,1.8793,8.0494,9.1887,-0.6318,1.247,0.3905,71868,2021-05-19 16:32:06:284
-9.1801,-13.8574,11.9192,-1.6375,-9.237,-2.8578,-3.1416,-7.3233,5.1521,-2.998,0.728,-0.8836,72368,2021-05-19 16:32:06:784
-0.8438,-12.9455,1.8401,-0.6491,-8.9615,-3.9295,-2.5042,3.138,2.9987,3.4137,1.5123,-0.5287,72872,2021-05-19 16:32:07:288
-3.5874,-11.0276,1.0908,1.0806,-9.5623,-1.888,-0.7629,-7.2274,5.7361,-2.9186,0.6947,-2.3843,73369,2021-05-19 16:32:07:785
-2.5101,-8.7078,10.94,2.8207,-9.2242,-1.7688,-3.1241,-6.3362,0.2096,0.965,0.8605,2.7864,73876,2021-05-19 16:32:08:292
-3.0416,-15.2557,4.701,-2.4829,-9.2717,2.0105,4.4915,-3.2629,-2.2316,0.0574,0.5406,0.055,74367,2021-05-19 16:32:08:783
-7.1474,-10.1085,-0.8581,0.1069,-9.4093,-2.7611,3.2716,-0.2042,-11.3563,0.0159,0.17,-0.1741,74867,2021-05-19 16:32:09:283
-1.4423,-14.0276,-2.5268,-2.4855,-9.4509,0.8201,6.0808,-5.3107,-2.8211,-1.6713,0.7645,-1.1325,75368,2021-05-19 16:32:09:784
-13.4824,-2.0569,-6.9344,-2.2494,-8.7178,-3.8871,-2.2003,-13.5051,-7.1335,0.3117,0.9062,0.9589,75868,2021-05-19 16:32:10:284
